Battery,Weight,NoOfCameras,Is5GSupport,IsDualSimSupport,ModelYear,Company,FrameRate,Price
2780,167,1,True,False,2025,Realme,60,1226.26
3358,237,2,True,True,2021,Vivo,120,381.58
4781,199,1,True,True,2019,OnePlus,60,299.1
5222,178,3,False,True,2022,Oppo,60,1151.46
3016,233,1,False,True,2022,OnePlus,90,1350.55
4053,144,1,False,False,2024,Realme,90,1379.06
2552,143,1,True,True,2023,OnePlus,60,1254.19
3634,190,4,True,True,2022,Realme,120,110.16
4983,240,1,False,True,2023,OnePlus,120,1497.17
4924,127,2,True,True,2025,Vivo,60,1226.31
2743,235,2,False,False,2025,Samsung,60,1576.31
3063,239,4,True,True,2023,Vivo,60,1919.53
4547,120,1,False,False,2020,Oppo,120,801.93
5595,154,2,True,False,2023,IPhone,90,675.97
2865,125,5,True,False,2022,Realme,60,1094.45
5623,217,1,True,True,2020,IPhone,90,350.12
5540,152,4,False,False,2018,IPhone,120,1562.48
5852,176,2,False,True,2018,Samsung,120,1627.67
2602,205,3,False,True,2024,OnePlus,60,688.73
4041,210,5,True,False,2020,IPhone,90,490.44
5318,178,2,True,False,2025,IPhone,120,876.47
4326,120,5,True,False,2025,OnePlus,60,190.66
4278,203,4,False,False,2022,Realme,120,317.43
5883,194,2,True,True,2020,Vivo,90,498.66
4960,213,3,True,True,2020,Oppo,120,1816.96
3000,248,2,True,False,2024,Vivo,120,100.76
3928,177,1,True,False,2024,OnePlus,90,783.44
4501,166,5,False,True,2021,Samsung,60,333.44
4164,159,2,True,False,2022,IPhone,60,1241.24
3354,200,1,False,False,2025,Oppo,90,104.17
4489,228,3,True,False,2024,IPhone,90,1266.63
5060,180,5,False,False,2018,Oppo,120,1065.95
3694,162,3,True,True,2024,IPhone,120,816.91
5785,154,4,False,False,2024,Samsung,120,1926.64
2781,181,4,True,False,2020,Samsung,120,1147.08
4652,147,2,True,True,2020,OnePlus,120,1311.67
3506,142,5,True,False,2018,Realme,60,1072.33
2683,156,3,False,False,2019,IPhone,90,859.87
3243,170,4,False,False,2022,IPhone,90,108.84
5227,192,2,True,False,2020,Oppo,90,1801.18
5571,151,1,True,True,2019,Oppo,60,148.66
4185,180,3,True,False,2021,OnePlus,120,888.58
4061,150,5,False,True,2022,Oppo,90,920.17
5509,194,2,True,True,2019,IPhone,60,967.72
5813,123,1,True,True,2025,OnePlus,60,1007.88
2980,132,1,False,True,2019,Samsung,60,1335.74
3340,174,5,True,False,2023,Oppo,60,1204.27
2822,134,4,False,True,2019,OnePlus,90,1092.03
3782,161,5,True,True,2021,Samsung,60,1497.88
5763,158,4,False,False,2023,Vivo,120,692.61
3782,210,3,False,True,2021,Realme,120,1406.82
4389,180,4,True,True,2020,OnePlus,60,156.57
5687,166,4,False,True,2024,IPhone,60,1645.77
3812,203,2,True,True,2021,Vivo,90,829.06
3713,216,4,True,True,2024,OnePlus,90,341.32
3160,235,2,False,True,2022,Samsung,90,1438.12
3337,209,3,False,True,2023,Samsung,60,1314.33
3906,198,4,True,False,2023,Vivo,90,790.19
4898,134,3,True,True,2024,Vivo,120,797.04
4106,230,1,False,True,2023,Realme,90,1457.95
5006,241,1,False,True,2024,Samsung,120,590.17
2542,248,2,False,False,2019,Samsung,90,1764.5
5444,213,4,False,True,2024,Vivo,60,1294.31
2710,161,4,False,True,2018,OnePlus,120,1779.64
5027,148,2,True,True,2025,OnePlus,90,1341.65
5976,230,3,True,True,2019,Realme,60,1450.26
3652,178,1,True,True,2025,Realme,120,581.57
4268,214,2,True,False,2019,Oppo,120,403.43
2596,223,2,False,True,2021,Realme,90,396.8
4825,120,3,True,False,2019,Realme,60,223.41
5937,179,1,True,True,2021,Samsung,120,1315.18
5886,207,1,False,False,2024,Realme,60,673.34
4691,236,1,True,False,2024,Realme,120,423.26
5241,250,1,True,False,2019,Realme,120,1763.71
3100,230,5,True,False,2022,IPhone,60,545.61
2976,172,3,False,False,2025,OnePlus,90,136.46
2807,148,2,True,False,2025,Realme,60,1274.27
5757,212,5,True,True,2018,Oppo,90,619.04
2650,149,3,False,True,2018,Oppo,90,272.92
3750,135,4,False,False,2024,OnePlus,120,1570.11
3563,171,5,True,True,2018,Realme,120,603.6
2758,127,1,False,False,2024,IPhone,90,586.34
4405,159,3,True,False,2024,Vivo,120,788.88
4020,131,1,False,False,2018,IPhone,120,1626.5
5939,211,1,False,False,2025,Realme,90,370.7
4507,207,4,False,False,2018,Vivo,120,171.46
4277,192,5,True,True,2018,Samsung,60,1491.07
2530,179,2,True,False,2020,OnePlus,60,1836.6
3830,236,1,False,False,2021,Oppo,60,1616.16
4361,127,2,True,True,2018,Samsung,60,247.18
3690,138,3,True,False,2020,Oppo,120,553.06
5389,188,5,False,True,2023,Samsung,90,227.17
5590,161,1,False,True,2022,Vivo,90,1519.2
5135,243,4,False,False,2024,OnePlus,90,1564.69
3464,245,2,True,True,2020,OnePlus,90,1661.64
4993,166,2,True,True,2019,Realme,90,247.82
4629,162,2,True,False,2019,Vivo,90,368.42
5524,196,2,True,True,2018,OnePlus,90,563.42
4707,239,5,False,False,2018,OnePlus,90,1032.28
4479,124,2,False,False,2024,Realme,60,1342.51
3229,126,5,False,False,2023,Oppo,120,1873.67
5264,150,2,False,True,2022,Vivo,60,765.14
2713,226,4,False,True,2024,Samsung,90,1605.05
5779,164,2,True,True,2020,Vivo,90,1402.0
2784,171,4,False,True,2019,Realme,90,130.13
4334,139,3,False,True,2021,OnePlus,120,1035.28
5121,125,2,False,False,2022,Vivo,60,1050.09
5888,209,4,True,True,2020,Realme,120,980.1
3384,210,1,True,False,2023,Realme,90,365.7
3130,217,2,True,True,2020,Oppo,60,1394.74
3307,140,4,False,False,2019,IPhone,120,1663.4
4756,239,4,False,False,2021,Vivo,120,284.01
3844,181,1,False,False,2020,Samsung,60,739.87
2747,125,4,False,False,2024,OnePlus,90,1149.41
2956,182,2,False,True,2021,Vivo,90,1632.41
5943,231,4,False,True,2019,Oppo,120,1234.47
4298,165,3,False,True,2025,Realme,90,1981.97
3515,168,4,False,True,2021,Oppo,120,181.68
4687,152,3,False,True,2025,IPhone,90,892.24
4420,214,2,False,False,2024,Samsung,120,981.33
3268,127,5,True,True,2020,Oppo,90,748.89
2998,177,5,False,True,2025,Samsung,90,1570.85
3896,218,2,False,True,2021,IPhone,90,898.92
3334,194,3,True,True,2024,Vivo,90,254.36
5197,148,4,False,True,2019,Oppo,90,355.82
4707,221,1,False,False,2019,Vivo,120,236.31
5446,142,3,False,False,2024,Samsung,120,795.98
5320,183,1,True,False,2023,Samsung,60,913.81
2911,174,4,True,True,2024,Oppo,120,167.28
4202,127,1,True,False,2022,IPhone,60,623.15
4236,171,5,False,True,2020,OnePlus,60,473.28
3890,162,4,True,True,2018,Oppo,120,1643.97
5652,239,1,False,True,2022,Oppo,120,1478.63
4877,198,1,True,True,2024,Samsung,60,1055.29
4108,213,3,False,True,2018,Realme,120,223.21
3369,210,4,False,False,2020,OnePlus,90,1544.23
3680,188,3,False,False,2025,Samsung,60,1975.98
3441,183,5,True,False,2018,IPhone,120,396.47
4467,150,2,True,False,2020,IPhone,60,214.04
3417,237,3,False,False,2025,Samsung,120,1643.02
5191,236,5,True,False,2024,Realme,90,302.97
4747,178,1,False,False,2019,OnePlus,120,670.99
2868,170,4,True,False,2018,Oppo,90,396.4
3487,240,4,True,True,2020,Samsung,60,869.21
3502,128,2,True,False,2022,Samsung,60,733.12
2633,214,1,False,False,2023,Oppo,90,1871.56
4118,128,3,False,False,2018,Oppo,90,170.43
5563,123,2,True,True,2023,Realme,60,1397.66
3263,241,1,False,False,2021,IPhone,120,1078.95
4722,181,5,True,False,2023,IPhone,90,608.17
3863,182,5,False,True,2019,Realme,120,1534.17
3560,235,1,False,True,2025,Vivo,60,1069.92
3312,186,1,False,True,2022,Realme,120,480.08
5873,232,3,True,False,2021,Realme,60,1304.97
5691,174,5,True,True,2020,Realme,90,713.52
2719,131,5,False,True,2023,Samsung,60,150.67
4713,172,2,False,True,2020,Realme,120,1084.73
4850,173,4,True,False,2021,OnePlus,60,364.34
5603,234,2,True,True,2023,Samsung,120,1922.41
2670,246,2,False,False,2024,OnePlus,120,110.28
4084,196,5,True,False,2018,Vivo,60,1823.94
4964,175,2,True,False,2021,Samsung,60,199.32
3636,164,2,False,True,2020,Realme,90,592.65
5844,215,4,False,True,2022,Oppo,60,565.53
4691,199,5,False,False,2024,OnePlus,90,222.74
3908,221,4,True,True,2018,Realme,120,1598.85
3926,214,3,True,True,2021,Realme,90,609.06
4762,182,3,False,False,2023,Samsung,60,1386.92
5566,200,3,False,True,2024,Realme,120,1201.93
2899,241,2,False,False,2018,Realme,90,933.62
5253,246,5,False,False,2025,Oppo,120,448.48
2514,225,2,True,False,2025,Samsung,60,1112.88
4179,159,1,True,False,2020,IPhone,90,1645.02
3311,133,2,True,False,2020,Realme,60,1438.32
3499,157,2,True,True,2023,Vivo,90,822.66
5903,244,2,True,True,2024,Samsung,90,828.78
5331,243,3,True,False,2025,Oppo,60,885.18
4557,180,5,True,False,2023,IPhone,90,1459.37
5168,128,2,True,True,2023,Samsung,120,457.68
5254,193,4,False,False,2022,Vivo,60,1369.83
3814,121,1,False,True,2021,OnePlus,60,1281.33
2827,237,1,False,True,2018,IPhone,90,103.81
3937,206,1,False,True,2020,Vivo,90,539.22
4680,149,5,False,False,2020,Samsung,90,1333.3
3579,232,2,False,True,2024,IPhone,90,1079.31
5799,142,2,False,True,2021,Realme,90,460.61
4139,169,1,False,False,2024,Samsung,90,224.55
3050,146,1,False,True,2022,Oppo,90,178.28
4190,205,2,False,True,2022,Samsung,60,906.92
5092,233,4,False,True,2025,Oppo,60,455.04
5686,161,3,False,True,2024,Samsung,120,1378.8
3967,126,3,False,True,2021,IPhone,60,683.43
3432,192,4,False,True,2018,IPhone,120,936.25
5402,194,2,True,False,2018,OnePlus,90,1993.16
3923,203,2,True,False,2022,Oppo,120,1246.2
5651,220,1,False,False,2025,Oppo,120,1305.57
3960,184,3,False,False,2019,OnePlus,90,1577.53
5034,172,2,False,False,2020,OnePlus,120,1239.7
3197,210,3,True,True,2018,Samsung,90,1120.36
4171,223,2,True,False,2023,OnePlus,90,932.42
3179,121,1,False,False,2020,Samsung,60,1293.03
4424,133,4,False,True,2024,Vivo,90,357.03
2718,193,3,True,True,2025,Realme,60,815.12
5332,177,5,True,True,2019,OnePlus,120,1996.75
3317,190,5,True,False,2020,Samsung,90,219.35
4317,138,2,True,True,2025,Realme,120,571.82
5225,135,3,False,True,2024,OnePlus,120,1411.25
4582,174,2,False,False,2020,Vivo,90,928.79
4803,184,1,False,True,2022,Vivo,60,1150.52
3234,169,1,True,True,2022,Oppo,90,1567.08
5087,245,2,False,False,2021,Samsung,60,1339.73
5921,130,2,True,False,2023,Vivo,120,1889.09
2770,220,1,True,False,2021,IPhone,120,1296.93
4869,242,4,False,True,2018,Realme,120,1314.49
5873,221,2,True,False,2024,Realme,90,466.68
5647,233,5,False,False,2019,IPhone,90,157.39
2560,238,1,False,True,2022,Vivo,60,1284.08
5203,153,2,False,True,2025,Vivo,120,238.2
2902,121,2,False,False,2019,Samsung,120,769.59
5606,130,5,True,False,2020,Realme,90,1408.71
4559,156,4,True,True,2023,Samsung,120,1395.92
2924,171,2,False,True,2019,OnePlus,90,407.85
5967,227,4,False,False,2020,Oppo,120,615.22
3028,181,1,True,True,2019,Oppo,60,520.69
3160,206,4,False,True,2018,Realme,90,1106.55
4892,216,1,False,False,2023,IPhone,60,1436.86
5325,128,2,False,False,2019,Vivo,60,1951.12
5590,220,2,False,True,2020,Oppo,120,1727.18
4660,232,1,True,True,2025,Realme,120,552.6
5528,222,1,True,True,2024,Oppo,90,740.14
5636,165,2,True,False,2018,OnePlus,90,188.72
3733,197,5,False,False,2020,Vivo,120,1231.32
3477,214,1,False,True,2022,IPhone,90,560.44
4337,124,3,False,False,2024,Samsung,120,1937.35
3012,120,5,True,True,2022,OnePlus,60,367.11
2635,194,5,False,True,2020,IPhone,120,482.78
5162,204,1,False,False,2023,OnePlus,120,118.75
5903,227,2,False,True,2019,Samsung,60,373.38
3128,125,3,True,False,2023,Oppo,90,1701.54
3726,235,1,False,True,2018,Samsung,120,736.34
5052,181,1,True,False,2020,IPhone,60,237.7
2997,249,2,False,False,2018,Samsung,120,1385.55
2910,141,5,False,True,2022,Realme,90,189.45
4826,209,4,False,True,2022,OnePlus,90,1848.75
2609,249,4,True,True,2021,IPhone,90,1124.41
4763,190,4,True,True,2023,IPhone,90,1776.57
3264,147,5,False,False,2018,Realme,90,447.4
5462,216,2,False,False,2019,OnePlus,90,413.93
3568,197,3,True,False,2020,OnePlus,60,1758.33
2835,234,3,True,True,2024,Vivo,60,283.44
5940,183,5,False,False,2018,OnePlus,90,1537.0
2946,211,1,False,True,2024,Samsung,60,1517.41
5735,232,2,True,False,2021,Samsung,90,908.43
4747,176,3,True,False,2018,Samsung,60,853.18
5174,178,5,False,True,2024,Realme,120,328.43
2959,167,2,True,True,2018,OnePlus,90,353.4
5589,249,5,False,False,2018,Oppo,90,1337.54
5584,158,3,False,False,2025,Oppo,90,969.09
5610,165,1,False,False,2024,Oppo,90,733.85
2603,176,2,True,False,2024,Samsung,60,235.67
4403,130,1,False,True,2025,Realme,120,1062.68
5803,215,1,False,True,2023,Realme,60,159.59
4219,247,5,False,False,2019,Realme,60,865.72
3319,241,2,False,True,2022,Samsung,120,1569.89
5621,148,1,True,True,2022,Realme,60,1604.29
5369,231,1,False,False,2022,IPhone,120,1145.09
3633,233,5,True,False,2023,Samsung,60,858.38
5700,219,2,False,True,2024,OnePlus,60,483.92
3085,222,5,False,True,2022,IPhone,120,1750.75
5981,213,4,True,True,2020,OnePlus,90,1132.52
2861,181,2,False,False,2020,Vivo,90,996.23
3861,216,3,False,True,2024,Oppo,60,1061.23
5139,122,3,True,True,2019,Realme,120,1905.41
5484,249,1,True,False,2021,Oppo,60,835.67
3030,212,5,False,False,2020,Oppo,90,866.96
3814,218,5,True,False,2018,Oppo,60,519.9
5532,158,3,False,True,2025,Oppo,90,1236.04
4105,196,5,True,True,2025,Vivo,90,634.02
4238,229,5,False,False,2020,OnePlus,120,222.16
5286,168,2,False,True,2019,OnePlus,120,226.58
3459,139,1,True,False,2019,Oppo,120,1046.82
4442,140,2,True,True,2021,Samsung,90,1505.48
2917,142,5,True,False,2022,Realme,60,1882.5
5446,125,4,True,True,2025,IPhone,90,129.18
4751,153,1,True,True,2019,Vivo,120,210.68
5965,234,4,False,False,2021,OnePlus,90,1421.78
3843,173,1,False,True,2024,Realme,60,178.81
4556,148,1,False,True,2024,Realme,60,1829.82
3335,172,1,False,False,2019,Vivo,120,500.73
5244,129,4,True,False,2021,OnePlus,60,1345.22
3041,189,3,True,False,2022,Samsung,120,1094.16
4252,177,3,False,False,2020,Realme,60,390.24
5347,167,1,True,False,2024,Samsung,60,1335.38
2556,121,3,True,False,2023,Vivo,120,1643.11
5550,135,3,False,False,2023,Oppo,120,322.55
4088,168,3,True,True,2018,Oppo,60,1853.44
5191,220,1,True,True,2021,IPhone,60,898.72
3415,228,5,False,False,2022,Vivo,60,1853.94
5162,213,4,False,False,2018,IPhone,90,1894.45
5592,218,2,False,False,2020,OnePlus,60,1290.74
4565,145,2,False,True,2024,IPhone,60,1139.7
4178,198,3,True,True,2019,Oppo,90,1325.86
5472,207,1,True,True,2023,IPhone,90,1337.19
5655,182,2,False,False,2020,IPhone,120,1528.51
5634,163,2,True,False,2022,IPhone,60,1730.28
3180,221,1,True,True,2018,IPhone,120,280.35
2760,163,1,False,True,2024,IPhone,120,1916.37
4597,224,3,True,True,2024,OnePlus,60,217.39
5903,247,5,False,True,2022,IPhone,60,1589.07
2504,131,3,False,True,2024,IPhone,90,582.87
3625,138,4,False,False,2023,Samsung,120,881.05
5122,147,3,True,True,2018,OnePlus,120,1397.75
4295,220,4,False,True,2022,Samsung,120,801.24
2871,146,4,True,True,2024,IPhone,60,1933.92
5996,213,4,False,False,2022,OnePlus,120,265.04
5464,201,2,False,True,2025,IPhone,120,301.62
3924,213,2,True,False,2025,Realme,60,1367.1
4519,199,2,False,True,2024,Realme,60,495.79
3260,164,4,False,True,2019,Realme,120,841.64
4256,155,2,False,False,2025,OnePlus,120,1932.63
4754,159,2,True,False,2023,Oppo,60,1244.82
3615,212,5,True,False,2024,Vivo,90,767.71
2624,132,3,False,True,2022,Vivo,120,1978.7
5934,122,3,True,True,2025,Oppo,90,1638.54
4775,135,2,True,True,2024,Realme,120,370.27
2716,211,4,True,False,2022,OnePlus,120,1537.77
5057,143,2,False,True,2019,Realme,120,1926.12
5943,122,1,False,True,2018,Samsung,120,1936.18
3943,174,1,False,True,2025,Oppo,60,362.65
3564,124,4,False,False,2021,Samsung,90,1680.4
4262,222,3,False,False,2023,Vivo,120,362.37
3680,163,3,False,False,2021,Oppo,120,848.39
4943,227,4,False,True,2021,IPhone,120,108.55
2608,129,1,True,False,2025,Realme,60,111.07
2846,220,2,True,True,2020,Samsung,60,1820.29
4198,186,3,False,False,2020,IPhone,90,1806.79
5616,200,5,True,False,2018,Vivo,120,362.07
4201,206,2,False,True,2021,Realme,120,698.29
5066,219,3,False,True,2025,OnePlus,90,215.79
4100,153,2,True,True,2018,OnePlus,60,1531.33
5114,218,2,False,False,2023,Vivo,90,1699.66
3068,234,1,True,False,2020,Samsung,90,1150.03
3059,224,5,False,False,2020,Vivo,60,1745.64
3236,212,1,False,True,2023,Samsung,60,1156.65
5396,140,1,False,False,2023,Oppo,120,287.89
3400,130,1,True,True,2020,Realme,60,1167.94
4362,165,5,True,True,2020,Oppo,60,487.03
2979,249,1,True,False,2019,Realme,60,870.53
5943,177,1,True,False,2024,Vivo,60,1814.7
3975,244,3,True,True,2025,Vivo,60,1242.66
5732,229,4,True,True,2020,Samsung,60,1151.2
3612,189,2,True,True,2025,OnePlus,60,583.8
3255,208,1,True,True,2019,Oppo,120,623.94
2702,157,5,False,False,2023,Vivo,60,1103.29
5984,234,5,False,True,2019,Realme,60,126.31
3573,141,1,False,True,2018,Samsung,120,571.88
3986,163,1,False,True,2022,Oppo,120,1668.79
4233,142,1,False,True,2021,Oppo,120,1628.4
4658,150,1,True,False,2024,Vivo,120,1380.44
5118,148,5,False,True,2019,Realme,120,1920.93
5588,241,1,True,True,2021,Samsung,60,306.6
2551,130,5,False,False,2021,Realme,60,1592.84
3480,161,4,False,False,2018,IPhone,120,506.02
4954,159,2,False,True,2018,Realme,60,1190.02
2701,226,3,True,True,2020,IPhone,90,403.52
4084,218,4,True,True,2019,OnePlus,120,716.01
4688,241,3,False,True,2025,OnePlus,60,372.89
4681,121,5,True,False,2022,IPhone,60,346.62
5647,185,2,False,True,2022,Oppo,60,685.17
3081,153,2,True,True,2024,Vivo,90,872.57
3320,243,3,False,False,2020,Samsung,90,111.08
3042,129,3,True,False,2025,OnePlus,60,370.35
3142,135,5,True,False,2025,Realme,60,868.3
4275,181,5,False,True,2019,Samsung,60,1650.76
3035,171,5,True,False,2020,Samsung,120,1430.28
4537,178,3,True,False,2025,Realme,60,890.86
4488,183,4,False,False,2019,OnePlus,60,1775.6
4949,164,2,True,False,2019,IPhone,60,1947.18
3877,196,4,False,True,2018,Vivo,120,349.34
4113,249,5,True,False,2024,OnePlus,120,108.03
3187,244,2,False,True,2021,Vivo,120,850.68
5411,168,3,False,False,2023,IPhone,60,1787.72
5190,248,5,True,True,2018,Samsung,60,1738.89
2589,120,3,True,True,2022,Realme,60,406.64
3460,226,3,False,True,2023,Oppo,90,783.06
4076,202,1,True,True,2022,OnePlus,60,1263.02
4151,208,4,True,True,2021,Oppo,60,943.71
3761,217,4,True,False,2022,IPhone,120,571.9
3540,143,4,False,False,2023,Oppo,90,1802.49
5008,218,1,True,True,2019,IPhone,120,1840.7
3192,148,5,False,False,2020,Vivo,90,1174.2
5172,168,2,False,False,2022,Vivo,120,1162.09
2599,139,1,False,True,2024,Vivo,120,1366.65
3258,133,4,False,True,2018,Oppo,60,670.48
5520,190,2,False,True,2025,Realme,90,192.65
2994,128,2,True,True,2020,IPhone,60,1310.16
4185,235,2,True,False,2023,Oppo,90,170.97
4153,141,3,False,True,2021,IPhone,60,1824.97
4425,212,2,True,False,2018,Oppo,120,699.23
5178,220,1,False,True,2019,Realme,90,1952.29
2555,176,5,False,True,2018,Realme,120,326.71
3327,187,1,False,False,2020,Oppo,120,414.49
3152,203,5,False,False,2023,Realme,90,1983.77
2633,237,1,False,True,2025,Samsung,60,216.46
5971,147,1,False,True,2022,Oppo,90,1980.35
3923,158,5,True,False,2019,Samsung,120,1329.53
5138,148,4,True,True,2022,OnePlus,120,407.08
5469,231,1,False,True,2021,IPhone,60,961.99
4265,141,1,True,False,2021,Samsung,90,1087.44
3598,183,1,True,False,2025,OnePlus,60,1048.99
3937,159,4,False,False,2024,IPhone,60,214.92
3918,148,1,True,True,2025,Samsung,90,1227.56
4738,195,2,True,True,2019,IPhone,120,363.04
5236,169,5,False,False,2020,Oppo,120,1941.84
4422,187,5,False,True,2021,Oppo,120,383.33
4025,245,3,True,False,2021,Vivo,90,1938.44
2518,172,2,True,True,2019,IPhone,90,1943.41
4131,168,4,False,True,2024,Samsung,60,1425.63
3327,183,3,False,False,2018,Oppo,120,211.04
2778,212,3,True,True,2018,Realme,60,1033.13
4237,160,5,True,False,2021,Vivo,60,1878.47
5019,156,4,False,True,2020,Oppo,90,697.71
4621,193,2,False,True,2022,Vivo,90,633.72
4013,246,2,False,True,2025,Vivo,120,1655.78
4984,176,5,True,False,2023,Realme,60,832.68
2926,179,1,True,False,2022,Samsung,60,452.1
3226,239,5,False,False,2023,OnePlus,120,859.94
4602,176,1,False,False,2024,OnePlus,90,1664.47
3677,205,2,True,False,2019,Oppo,120,1055.55
5148,225,4,False,False,2025,Realme,90,366.39
5235,250,2,False,False,2025,IPhone,120,964.22
5951,124,1,False,False,2022,OnePlus,60,1871.41
4370,188,1,False,True,2019,Oppo,90,704.35
5068,121,4,True,False,2022,Oppo,90,585.01
4120,225,1,True,False,2025,IPhone,120,382.38
5173,207,3,False,True,2021,OnePlus,90,1630.19
3206,175,2,True,True,2018,Realme,60,1466.95
4864,159,3,False,True,2022,IPhone,90,397.3
3413,234,3,False,False,2021,OnePlus,90,1153.77
3390,157,1,True,False,2020,Realme,120,455.63
4171,248,4,True,False,2025,Samsung,60,1380.78
3849,142,1,True,True,2022,OnePlus,90,1707.19
5558,136,2,False,False,2018,Samsung,90,1646.04
5625,162,1,False,True,2023,Samsung,120,1151.95
4671,170,1,True,False,2020,OnePlus,90,1279.83
5950,162,5,False,False,2020,Samsung,60,109.81
5245,134,5,False,True,2021,IPhone,60,1308.73
2738,170,3,False,True,2022,IPhone,60,908.17
5380,181,5,False,True,2025,OnePlus,60,1354.38
4561,138,4,False,False,2020,Realme,120,132.35
2912,242,1,False,False,2022,Realme,90,663.01
2694,131,3,False,False,2024,Samsung,120,1015.07
3887,204,2,False,False,2021,OnePlus,60,1763.07
3318,227,5,True,False,2022,IPhone,120,435.54
4614,218,2,False,True,2025,IPhone,120,1179.74
5706,128,1,True,True,2018,IPhone,60,978.25
4013,180,1,False,False,2025,Samsung,120,938.68
5489,180,4,True,False,2019,Oppo,120,1729.84
5638,148,4,False,True,2019,Oppo,120,1123.15
2945,122,5,False,False,2023,Realme,90,1500.37
3989,151,3,False,False,2019,IPhone,60,655.47
3410,121,3,False,True,2021,Vivo,90,1415.88
4454,211,2,True,True,2018,Vivo,90,744.03
5596,201,1,False,False,2025,Samsung,60,1614.81
3642,247,3,False,False,2025,IPhone,90,1953.25
3197,207,4,False,False,2024,IPhone,120,426.19
2528,194,3,False,False,2024,Samsung,60,427.49
4445,250,4,True,True,2021,Vivo,60,207.73
3540,184,1,True,True,2020,Samsung,120,1853.67
